id,hotness,familiarity,latitude,location,longitude,name,,,,
ARTW7I31187B9A4CA9,0.482131081,0.609538992,,,,!!!,,,,
ARQCMZ01187B99342C,0.233131687,0.062570763,,,,The Secret Life of Teenage Girls,,,,
ARSZ6MA1187FB43D29,0.506545319,0.668509447,,,,The Notorious B.I.G.,,,,
ARDIBRT1187B9AF176,0.634412385,0.787098355,,England,,Led Zeppelin,,,,
ARY80281187FB3E380,0.405031298,0.655359115,56.65286,Scotland,-3.99667,Sandi Thom,,,,
ARXSPYZ1187B98972A,0.257496328,0.305523628,36.2929,Salina OK,-95.15261,Carl Belew,,,,
ARR2TI31187FB380FE,0.409292117,0.60542429,,,,The Field Mice,,,,
ARNILB71187B99EC88,0.333154508,0.426683814,34.05349,Los Angeles CA,-118.24532,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,,,,
AR0OEYB1187FB4A81E,0.319209721,0.421792253,53.93063,Yorkshire England,-1.20788,Catherine Howe,,,,
ARH4N0N1187FB3E1F1,0.324430892,0.483243067,,,,Malkit Singh,,,,
ARDQO721187FB3C6D9,0.307902094,0.415784608,,,,Rodney O & Joe Cooley,,,,
ARIFGKC1187B9B04D5,0.623970266,0.708439814,,Steubenville OH,,Dean Martin,,,,
AR4IWYN1187FB47DF6,0.482298832,0.612837504,37.28848,Campbell CA,-121.94486,Strata,,,,
AR9YQN31187FB45B34,0.343605383,0.489280179,39.95227,Philadelphia PA,-75.16237,James Darren,,,,
ARV3IN31187FB4AAAE,0.3268453,0.564512291,,,,Till West & DJ Delicious,,,,
ARCID1N1187FB51DA0,0.384986117,0.535702528,,,,Carlos Nu��,,,,
ARKCTSM11F4C83C839,0.49576633,0.633258331,,,,Igor Stravinsky,,,,
AR7JBP41187FB3EA8A,0.527066335,0.685125411,,Los Angeles CA,,Gene Clark,,,,
ARAHQDS1187FB55275,0.409464909,0.616436885,,,,Maysa,,,,
ARALP6I1187B989E27,0.379137556,0.66229871,40.86034,Passaic NJ,-74.12374,The Shirelles,,,,
AR23EC41187FB4805D,0.291883422,0.409827635,40.14323,New Jersey,-74.72671,The American Boychoir,,,,
AR8JSAL1187FB3CE7E,0.44974631,0.487220327,,,,JDS,,,,
ARL6FF81187FB5A916,0.604655128,0.842368944,,Las Vegas NV,,Panic At The Disco,,,,
AR9EZGO1187B9A401F,0.258671268,0.44240829,36.73112,West Plains MO,-91.85307,Jan Howard,,,,
ARLDW6Z1187FB3F2A0,0.298372721,0.362358559,19.4319,Mexico City Mexico,-99.13285,Abraham Laboriel,,,,
ARKA2YS1187B9A4060,0.313665817,0.368134445,,,,Mich����,,,,
AR1QXAQ1187FB47FAC,0.403784235,0.542512528,,Brookyln NY,,Sticky Fingaz,,,,
ARKSBCO1241B9CE46E,0.30566262,0.384563593,,,,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,,,,
AR76DOS1187FB5AE78,0.414236248,0.716854352,,,,The Jeff Healey Band,,,,
AR4OHL91187B9B2EB9,0,0.264713987,,,,Angela Dimitriou,,,,
AR6QQY41187B990574,0.362902986,0.559991415,56.46137,Dundee Scotland,-2.96761,Danny Wilson,,,,
ARN8NCB1187FB49652,0.29127103,0.320855383,46.20835,Geneva Switzerland,6.1427,Lionel Rogg,,,,
AREHMUC1187B98B91B,0.359757244,0.625157654,,,,Java,,,,
ARXG6L11187FB5695E,0.380756416,0.679654239,52.47859,Birmingham/ London UK,-1.9086,SWAMI featuring Asuivre,,,,
ARO2EDF1187B993BD8,0.262798505,0.353911957,,,,The Black Velvet Band,,,,
ARU0HTX1187B98B4C6,0.420937755,0.6051397,34.05349,California - LA,-118.24532,Lisa Lynne,,,,
ARVMPJC1187FB3B954,0.431839301,0.530791489,,,,Pe'z,,,,
ARDW5AW1187FB55708,0.446732968,0.68550363,42.78668,Vermillion SD,-96.92803,Shawn Colvin,,,,
ARHNL9K1187FB5730C,0.358893493,0.37248425,,,,Stephy Tang,,,,
ARD7TVE1187B99BFB1,0.401997543,0.581793766,,California - LA,,Casual,,,,
AR3JMC51187B9AE49D,0.592614927,0.851417629,28.53823,Orlando FL,-81.37739,Backstreet Boys,,,,
ARPBNLO1187FB3D52F,0.404897335,0.593496044,40.71455,New York NY,-74.00712,Tiny Tim,,,,
AR9AWNF1187B9AB0B4,0.550212562,0.751629597,,Seattle Washington USA,,Kenny G featuring Daryl Hall,,,,
AROGWRA122988FEE45,0.417593317,0.480752276,,,,Christos Dantis,,,,
ARMBR4Y1187B9990EB,0.310614281,0.637533386,37.77916,California - SF,-122.42005,David Martin,,,,
ARQ9BO41187FB5CF1F,0.387635478,0.545435239,40.99471,Pennsylvania,-77.60454,John Davis,,,,
ARKULSX1187FB45F84,0.405352011,0.596845852,39.49974,Utah,-111.54732,Trafik,,,,
ARI2JSK1187FB496EF,0.31853603,0.4074304,51.50632,London England,-0.12714,Nick Ingman,4be6fb370b7862a20b21554697777fb8,,,
AREDBBQ1187B98AFF5,0.310544672,0.421187326,,,,Eddie Calvert,,,,
AR7ZKHQ1187B98DD73,0.372232889,0.524265131,,,,Glad,,,,
ARBGXIG122988F409D,0,0.018917567,37.77916,California - SF,-122.42005,Steel Rain,,,,
AR7SMBG1187B9B9066,0.320517791,0.47013483,,,,Los Manolos,,,,
ARGCY1Y1187B9A4FA5,0.47722519,0.73699197,36.16778,Nashville TN.,-86.77836,Gloriana,,,,
AR36F9J1187FB406F1,0.335933116,0.531757816,56.27609,Denmark,9.51695,Bombay Rockers,,,,
ARNNKDK1187B98BBD5,0.431824888,0.556566973,45.80726,Zagreb Croatia,15.9676,Jinx,,,,
AR62SOJ1187FB47BB5,0.396356237,0.654594982,,,,Chase & Status,,,,
ARBEBBY1187B9B43DB,0.568350503,0.779838092,,Gainesville FL,,Tom Petty,,,,
ARDR4AC1187FB371A1,0.391370587,0.522197175,,,,Montserrat Caball������,0,"""ARV5L3X1187FB4A535"",""ARFYXXA1187B995861"",""AROJJNH1187B9AD449"",""ARMHAYW1187FB5B30B"",""ARAWLGT1187B9AB3ED"",""AR3AIEI1187B992D8D"",""ARK7ZPW1187B99C170"",""AR8W7MS1187B98CF70"",""AR5R7791187FB3A8C3"",""ARU8X4I1187B996119"",""ARTKTMQ1187B9B25EF"",""AREM2FA1187B9BA2EA"",""ARCHA3V1187FB4230D"",""AR04M671187B98D51F"",""ARGV2PR1187B9AD702"",""ARQJHE51187B9974CC"",""AR9B27U1187FB4FD67"",""AR4K7X81187FB4BEAD"",""AR3ZYST1187B9B0707"",""ARBHWJ11187B99653C"",""ARKSBCO1241B9CE46E"",""ARDWFMH1187B9B2C2F"",""ARUGBFS11F50C506F3"",""AR880Q01187FB556B2"",""ARW25O21187B991492"",""ARKMCAP11F50C506F0"",""AR2CXDY1187B9B4EA8"",""ARLCIHU12454A2E1B7"",""ARACLVH12454A2E1B1"",""ARTYPFE12454A2D811"",""ARVFIOL12454A2E1B3"",""ARRXL4I1187B9AC23B"",""ARJVQQE11F50C506EF"",""ARTB0OR1187FB56822"",""ARPJBHS12454A37FAB"",""ARPDCGN11F50C506F2"",""ARB3F6E1187B99F3E5"",""ARYXSDB11F50C506F1"",""AR7IYWW1187FB483F6"",""ARB3AZM1187B9B67C6"",""ARGVL871187B9A2CAB"",""ARWZASJ12454A4CF8A"",""ARXAO331187B9A2719"",""ARYFMYB1187B993AD5"",""ARTG6V61187FB424A7"",""ARAJCVN11F4C840C5B"",""ARSUCUV12B68CA0A28"",""ARRWG5W1187B9ACC73"",""ARZCCGL11F50C4B67E"",""ARQR8OU1187FB43C13"",""ARAFPAN11E2835CE71"",""ARRLWTB124549A3D0F"",""ARWENA51187B9A6A3E"",""ARROQ2W1187B9994F6"",""ARFUCTS11F50C506F5"",""AR065LZ119B86696C4"",""ARUG0051187FB38380"",""ARIXXLP11F4C8405C2"",""ARKTUPM12454A47EF2"",""ARLVU821187B998BC2"",""ARYJRJR11F50C50838"",""AROALQZ11F50C50837"",""ARKO0XK1187B9B8311"",""ARL4ZXR1187FB51B7B"",""ARJTFFG12454A4732A"",""ARQMYNT12454A4296C"",""ARPJXQR12454A47ED9"",""AR6XONI1187B98DD54"",""AROVUWC11F50C507D4"",""ARETXVP1187FB3C5C1"",""ARXCEZY1187B9B4726"",""ARCGREH1269FCD4446"",""ARV481W1187FB38CD9"",""ARWEKL81187FB37B3E"",""ARBCLXA12454A43795"",""ARQRWBQ11F50C509FC"",""ARLAECC1187FB45F25"",""ARI6OUG1187B989234"",""AR4RFNE1187B9AD120"",""ARZNC6V1187B98F5AC"",""ARFKBNE12454A52721"",""ARCMILN12454A482D1"",""ARMZDMS1250941224E"",""ARDFDAN12454A4CB70"",""ARVHGZK12454A4CB6C"",""ARFMHCA12454A4CB69"",""ARB78XA1187B9A64D2"",""AREDW1C1187B9ACAC2"",""ARHDMOP11F50C50748"",""ARJMB691187FB54124"",""ARZ78VU1187FB4C54E"",""ARWAKWI12454A43785"",""ARWLUFQ12454A48426"",""ARNPPSM12454A47EC4"",""ARQKQQS12454A4296B"",""AROMLCI1187FB4C6E7"",""ARTEKOO12454A37AC6"",""ARULLCA12454A47320"",""ARLJMVH12454A4731B"",""ARETQMA11F50C507D5""","""symphonic rock"",""opera"",""bel canto"",""pop rock"",""female vocalist"",""rock"",""classical"",""pop"",""spanish"",""vocal"",""beautiful"",""romantic"",""female"",""classic"",""big band"",""diva"",""soprano"",""christmas music"",""modern"",""beautiful voices"",""ferclasica"",""classical crossover"",""holiday"",""female opera singer"",""classic drift""",8e9494dabd28610f71603e6ee882ef0d
ARAGB2O1187FB3A161,0.253785313,0.44259318,,,,Pucho & His Latin Soul Brothers,,,,
AREDL271187FB40F44,0.399537136,0.490009428,,,,Soul Mekanik,,,,
ARP6N5A1187B99D1A3,0.294053193,0.476747681,,Hamtramck MI,,Mitch Ryder,,,,
ARGSAFR1269FB35070,0,0.021492905,,,,Blingtones,,,,
ARULZCI1241B9C8611,0.310661896,0.420966667,,,,Luna Orbit Project,,,,
AR0IAWL1187B9A96D0,0.3228233,0.331874146,8.4177,Panama,-80.11278,Danilo Perez,,,,
ARJIE2Y1187B994AB7,0.320086927,0.470212296,,,,Line Renaud,,,,
ARLTWXK1187FB5A3F8,0.366820788,0.575674218,32.74863,Fort Worth TX,-97.32925,King Curtis,,,,
ARNF6401187FB57032,0.377593082,0.713274972,40.79086,New York NY [Manhattan],-73.96644,Sophie B. Hawkins,,,,
ARPFHN61187FB575F6,0.554633231,0.902062927,41.88415,Chicago IL,-87.63241,Lupe Fiasco,,,,
AR051KA1187B98B2FF,0.080166939,0.351182454,,,,Wilks,,,,
AR8IEZO1187B99055E,0.378442737,0.510010871,,,,Marc Shaiman,,,,
AR558FS1187FB45658,0.331351565,0.451977717,,,,40 Grit,,,,
ARVBRGZ1187FB4675A,0.532803542,0.837872047,,,,Gwen Stefani,,,,
ARWB3G61187FB49404,0.420692588,0.589903022,,Hamilton Ohio,,Steve Morse,,,,
AREVWGE1187B9B890A,0.449002436,0.602868067,-13.442,Noci (BA),-41.9952,Bitter End,,,,
AR2JD2Z1187B998A90,0.341254769,0.493593024,40.77735,New York NY [Astoria Queens],-73.88137,Ethel Merman,,,,
AR7TTCH1187FB3F95C,0.443708895,0.634227165,34.60515,Lawton OK,-98.38983,Leon Russell & New Grass Revival,,,,
ARF6ZTO1187FB3684F,0.580095045,0.806762596,,LONG BEACH California,,Story Of The Year,,,,
ARPYBWQ1187B989C0D,0.369535728,0.44802055,,,,Natural Elements,,,,
ARU0HTX1187B98B4C6,0.420937755,0.6051397,34.05349,California - LA,-118.24532,Lisa Lynne,,,,
ARUE3AK1187B9AC923,0.444025681,0.720842183,,Brooklyn NY,,Neil Sedaka,,,,
AR6W9T51187B9A8B8E,0.279642625,0.360241801,,,,Maurice Larcange,,,,
ARQ05GM1187B990512,0.557562472,0.758678715,33.99604,Chino Hills CA,-117.75801,A Static Lullaby,,,,
AR1Y2PT1187FB5B9CE,0.452789477,0.560557984,27.94017,Brandon,-82.32547,John Wesley_ John Wesley,,,,
ARXN7S71187B9941BE,0.354934743,0.56246685,,,,Coph Nia,,,,
AR1072G1187FB5B351,0.444900149,0.578881704,,Texas,,Tabu feat. Mitzib,,,,
ARXIIEY1187FB44EAF,0.310754057,0.628886848,35.14968,Memphis TN,-90.04892,Nights Like These,,,,
ARBUOOR1187B997391,0.54021645,0.834564098,,Manchester England,,Oasis,,,,
ARQ9BO41187FB5CF1F,0.387635478,0,40.99471,Pennsylvania,-77.60454,John Davis & Emma Doyle,,,,
ARGC7FQ1187FB409CC,0.304547713,0.541077952,40.71455,New York,-74.00712,Stew,,,,
ARRS5961187B99F9DE,0.360648925,0.53915621,,,,Jauida,,,,
AR14CJ91187FB3A994,0.397775654,0.56412895,35.52069,Madisonville TN,-84.36354,Eddy Arnold,,,,
ARJV0U41187B9AB715,0.526458223,0.842431482,,Baltimore MD,,All Time Low,,,,
AR502DZ1187B98F8E1,0.150857762,0.29143326,,,,Brian Dullaghan,,,,
ARWI6LR1187FB46E9F,0.423356106,0.571422802,43.57607,Le Cannet France,7.01815,Richard Galliano,,,,
AR0AVIB1187FB37D01,0.384601686,0.566024302,,Englewood NJ,,Regina Belle,,,,
AR7OCK81187B98D1F1,0.343133497,0.528835698,34.05349,Los Angeles CA,-118.24532,Debbie Davies,,,,
ARABFU01187FB46712,0.314428181,0.527078764,,,,STEVE CAMP,,,,
ARF88UQ1187FB5A3E9,0.32815742,0.662945434,37.77916,California - SF,-122.42005,Jay Tee & Baby Bash,,,,
ARQZTGO11E8F5C0768,0.298269163,0.501125001,,,,The Stolen Minks,,,,
AR08GQF1187B98E316,0.35070666,0.473963333,,,,Daath,,,,
ARZGMLE11F4C840C9D,0.267454194,0.416985864,,,,Extasick,,,,
AROATPL1187FB48E12,0.453399083,0.681130242,34.16788,Arizona,-111.9307,UFO,,,,
ARBXIDR1187B9AB77E,0.438234414,0.897178038,,,,Avril - Remix By Ana Rago,,,,
ARYCP7D1187B99516B,0.384018129,0.565971267,43.64856,Toronto Canada,-79.38533,Pat Travers,,,,
ARVN9FZ1187FB393F1,0.667294596,0.818319359,,Dundee Scotland,,SNOWPATROL,,,,
ARMD6JB1187FB3B0E7,0.517259283,0.686452083,,Germany,,Die Fantastischen Vier,,,,
ARFAGIR1187B997EA1,0,0.03863811,,,,Jeanie Lambe & The Danny Moss Quartet,,,,
AR6C8EJ1187FB3F473,0.32188269,0.498663649,, Ub�����,,Nelson Ned,,,,
AROHMXL1187B9AF4B2,0.510490081,0.851218064,,College Park Georgia,,Yung Joc,,,,
ARWNRBH1187B9B7E68,0.34369745,0.455679779,48.88437,Neuilly-sur-Seine France,2.26934,Philippe Sarde,,,,
ARRVUWA1187B9A0FE2,0.332930951,0.508731241,21.51102,Cuba,-77.80679,Orquesta Arag�,,,,
AR0LVFQ1187B9A84E0,0.23345958,0.458055179,40.71455,NY - New York City,-74.00712,Jason Miles,,,,
ARZCEOJ1187B9A91C0,0.140390475,0.363734084,,,,State of Chaos,,,,
ARD2NDU1187B99B615,0.568491815,0.79309437,,Boston MA,,Dropkick Murphys,,,,
AREJO121187B995676,0.345063467,0.560882279,,,,Taint,,,,
AR5WPYF1187B9B40DA,0.421973968,0.67161064,38.25486,Louisville KY,-85.7664,VHS Or Beta,,,,
ARN5BHA1187B99E072,0,0.38477219,,,,Leonard Kwan,,,,
ARUZL121187FB4B42D,0.328073305,0.494073815,,,,True Believers,,,,
ARW040W1187FB51082,0.425728131,0.446326628,,,,Les Hurlements D'leo,,,,
ARQ7XJG1187B991CEC,0.279901462,0.338173032,,,,Charanga Forever,,,,
AR7S48C1187B99711E,0,0.436155425,33.15049,Frisco TX,-96.83464,Zuzu Bollin,,,,
ARM7C1Q1187FB471C8,0.613443198,0.815437803,,Bridgend South Wales UK,,Bullet For My Valentine,,,,
ARYHTYH11EBCD7C884,0.166568299,0.309621411,,,,The Hit Factory,,,,
AR7UOUK1187B99078C,0.320919611,0.457207166,,,,Terry Snyder,,,,
ARGEKDX1187FB3A5BF,0.412110495,0.695416519,40.65507,Brooklyn NY,-73.94888,Marcus Miller,,,,
ARNQESK11F4C83FD6F,0.28552323,0.608018106,,,,Beatnuts,,,,
ARN03F71187FB4E3F4,0.390641236,0.522590185,,United States,,Ayo,,,,
ARJ9B1V1187FB4DD1F,0.464517526,0.749395045,,Chicago IL,,Kid Sister,,,,
ARSS1OZ1187FB54440,0.282402199,0.221726078,,,,Mons Leidvin Takle,,,,
ARDG9Z71187B997023,0.415517083,0.684994897,51.50632,London England,-0.12714,Public Image Ltd,,,,
ARZWK2R1187B98F09F,0.625080481,0.847081688,,Chicago,,Rise Against,,,,
ARNNQ9E1187FB3C82F,0.457981674,0.732571745,,,,Sizzla,,,,
ARWI6LR1187FB46E9F,0.423356106,0.27585437,43.57607,Le Cannet France,7.01815,Richard Galliano,,,,
ARWSMC91187B9AD369,0.347006921,0.581884359,51.48126,Cardiff Wales,-3.18067,Helen Love,,,,
ARZAXOR11F4C83EB65,0,0.185774967,,,,David Mingyue Liang,,,,
ARFK98R1187B9B0552,0.377888131,0.508676201,43.64856,Toronto Ontario Canada,-79.38533,Pursuit Of Happiness,,,,
ARU9Q5Q1187FB3D6EB,0.393292711,0.570900104,34.05349,Los Angeles CA,-118.24532,Bobby Hutcherson,,,,
AR57Z841187B9B7D7D,0.451998594,0.70947262,,Kingston Jamaica,,Gregory Isaacs,,,,
AR82DJK1187B991107,0.491468882,0.756063871,34.05349,Los Angeles CA,-118.24532,The Pharcyde,,,,
ARMUC731187B9A172D,0.387294172,0.499302193,,,,Azis,,,,
ARWD25M1187FB4C563,0.583732613,0.899709853,,London,,Amy Winehouse,,,,
ARYF20K1187B9B76BD,0.516963731,0.668020249,,ORANGE California,,George Lopez,,,,
ARRESZG1187B9A3FBF,0.116156134,0.27790004,,,,Les Hou-Lops,,,,
ARD88QA119B3403A02,0.24305321,0.224787871,,,,The Cosmosamatics,,,,
ARIHI8H1187B9B0058,0.359290849,0.50373879,18.11526,Jamaica,-77.27348,Jackie Edwards,,,,
ARHO1WI1187B98CB84,0.34424658,0.515279199,,,,Michael Card,,,,
ARWI6LR1187FB46E9F,0.423356106,0.27585437,43.57607,Le Cannet France,7.01815,Richard Galliano,,,,
ARUWB5W1187B98D7A1,0.51484988,0.710203377,,Helsinki Finland,,Ensiferum,,,,
ARR9XHK1187FB3894D,0.412390713,0.516618213,46.71067,FRANCE,1.71819,Leila Chicot,,,,
AR82DJK1187B991107,0.491468882,0.756063871,34.05349,Los Angeles CA,-118.24532,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,,,,
ARIUQZL1187FB4303B,0.331642439,0.404499596,,,,Erkki Junkkarinen,,,,
ARQ05GM1187B990512,0.557562472,0.758678715,33.99604,Chino Hills CA,-117.75801,A Static Lullaby,,,,
ARBD4QW1187FB42153,0.455825979,0.718381342,62.19845,Sweden,17.55142,Scar Symmetry,,,,
AR8QW7Y119B866993A,0.313171602,0.450877778,,,,Oztara,,,,
ARJAVK71187B989FEF,0.349873381,0.375962133,,,,Sonia Dersion,,,,
AR0S7TA1187FB4D024,0.737884133,0.831240277,,,,Christina Aguilera,,,,
ARVD9M11187FB49291,0.448452837,0.60773432,,,,Headhunter,,,,
ARV1ALU1187FB4D77E,0.440107997,0.752365974,33.6671,Orange County CA,-117.76505,Eighteen Visions,,,,
ARVZPW91187FB4D73C,0.333596877,0.561487776,,,,Baby Huey & The Baby Sitters,,,,
ART70HI1187B9A37BC,0.434823431,0.619366855,32.20703,Richland MS,-90.14988,Elmore James,,,,
ARCICZN11EB9C810B3,0.30710777,0.494587077,27.9758,Florida,-81.54106,Rising Lion,,,,
ARW9QSZ1187FB4B93E,0.541602503,0.739047424,,Liverpool England,,George Harrison,,,,
AR633SY1187B9AC3B9,0.776167742,0.830884642,,,,Weezer,,,,
ARDQO721187FB3C6D9,0.307902094,0.415784608,,,,Rodney O & Joe Cooley,,,,
ARUF71J1187FB511C1,0.331863557,0.544835431,37.08571,Paducah KY,-88.59583,Boots Randolph,,,,
AREP8KM1187B9A3A7B,0.317016495,0.574984394,,,,Jackson United,,,,
ARD88QA119B3403A02,0.24305321,0.224787871,,,,The Cosmosamatics,,,,
ARQXAUH1187B9BA010,0.38479891,0.582460567,33.90698,Chickasaw County MS,-88.95535,Bobbie Gentry,,,,
ARLH4CH11C8A4173EC,0.234169894,0.36766771,42.2306,Lanciano Italy,14.39059,Creedence Clearwater Revived,,,,
ARRHVVL1187B991E41,0.334143883,0.494902079,,Vallejo CA,,The Johnny Otis Orchestra,,,,
ARCEOW71187B9A5A71,0.473636665,0.583989842,51.50632,London England,-0.12714,B.A.D.,,,,
ARHBYTA1187FB3C812,0.419860994,0.633313608,,,,Luar Na Lubre,,,,
ARX0IEI1187FB4FF4B,0.354825639,0.501246444,60.3907,Bergen Norway,5.33275,Circular,,,,
ARHEQ501187FB4F898,0.370747684,0.533724477,,,,Fruko Y Sus Tesos,,,,
AR19GQN1187FB3ACF5,0.344540601,0.563845985,40.71455,New York NY,-74.00712,The Bucketheads,,,,
ARIPLUN1187B99B9F9,0.642655961,0.790367909,,London England,,The Police,,,,
ARM9Q581187B98E984,0.553596233,0.739684335,25.7167,Monterrey Nuevo Le����,-103.2833,Kinky,,,,
AR3752L1187FB4B67E,0.344871922,0.484893131,,,,The Real Kids,,,,
ARR8AIK1187B9A0BCE,0.349409351,0.453125179,34.30138,Stovall MS,-90.64208,Eddie Boyd,,,,
ARIFTCD11F4C84086D,0.175955738,0.262129375,,,,Tha Chamba,,,,
AR6BIWA1187B9ABAE8,0.234625314,0.491991164,,,,Jack Orsen & Taktlo$$,,,,
ARYWU5F1187B9A77BE,0,0.446394479,,,,Olov Johansson_ Catriona Mckay,,,,
AR37ILI1187B98E27B,0.374791219,0.547938241,,London England,,Shriekback,,,,
ARPKATM1187B9B76E6,0.546383748,0.832757431,41.30711,New Haven CT,-72.92496,Hatebreed,,,,
ARFZSPU1187B9B5BA9,0.366905853,0.432839367,,,,John Frizzell,,,,
AREPD8D1187FB3F5BC,0.509878708,0.731065756,,Gainesville FL,,Sister Hazel,,,,
AR93D4D1187FB3ACAD,0.435468899,0.675766803,35.472,Oklahoma City OK,-97.52033,J.J. Cale,,,,
AR858UO1187FB437B4,0.329391949,0.462996094,35.21962,North Carolina,-80.01955,Precious Bryant,,,,
ARF2EHS1187B994F4E,0.788805935,0.845768866,36.16778,Nashville Tennessee,-86.77836,Kings Of Leon,,,,
AROF4LP1187FB41C51,0.545865917,0.748320703,31.1689,Texas,-100.07715,Selena,,,,
AR8LMZM1187B9A8160,0.359064296,0.705745818,,Houston TX,,Brooke Valentine,,,,
AREUYDJ1187B9BA040,0.372119119,0.508636229,,Hav��������,,Krystof,,,,
ARCP8YG1187B997D72,0.35312499,0.515847654,52.88356,UK - England - South East,-1.97406,Claire Hamill,,,,
ARP07GD1187B9B9DA4,0.440835007,0.648902582,,,,Los Originales De San Juan,,,,
ARQ76LG1187B9ACD84,0.547506775,0.731208047,34.05349,Los Angeles CA,-118.24532,Black Flag,,,,
ARA373P1187B9A74C7,0.266343082,0.409796621,,,,Barbarito Diez,,,,
ARBZHTB1187FB3A725,0.472495477,0.658016592,,,,Aaron Watson,,,,
AR82GTS1187FB5662F,0.376556981,0.597113363,53.41961,Ireland,-8.24055,Mary Black,,,,
AR2EHC11187B9AD895,0.379902866,0.504300516,,,,Satan's Host,,,,
ARCT5P61187FB3D950,0.410247407,0.633220624,,United States,,The Impressions,,,,
AR0WLH6119B8669027,0.69352472,0.7957297,,Minnesota,,Owl City,,,,
ARDK5LC1187B9AB681,0.390981124,0.57944035,35.36302,Rosemark TN,-89.77895,Bobby Bland,,,,
AR5BLB01187FB57E99,0.326235946,0.530631077,,,,Headliners,,,,
ARGAWJY11F50C50904,0.345284773,0.31739138,,,,Jane Winther,,,,
ARSYOWS1187FB41157,0.408091819,0.686720834,40.71455,New York NY,-74.00712,The Rascals,,,,
AR97EHA1187B98AD5F,0.351345077,0.521672995,30.33138,Jacksonville FL,-81.6558,Blind Blake,,,,
ARLZ2LD1187B9B17FD,0.369674093,0.606675278,41.18466,Bridgeport CT,-73.19907,Emilia,,,,
ARGWFMR1187B98D0E7,0.349013498,0.510783846,-19.59634,ES,-40.77105,C���,,,,
ARMT23H1187B995083,0.360829937,0.576044173,29.42449,SAN ANTONIO Texas,-98.49462,Emilio,,,,
ARV6QHT1187FB5537A,0.348350022,0.523633032,,,,Nana Caymmi,,,,
ARXY0SI1187B9B3064,0.399372672,0.513108193,,,,Kasia Stankiewicz,,,,
ARNDBEM1187B9A2918,0.502848779,0.664182058,64.95014,H������,26.06739,Turisas,,,,
ARDNW1B1187FB4ABBB,0.34822673,0.563048689,,,,Ch������co Felici,,,,
AR5JR4O1187FB35F58,0.339371214,0.483639878,,,,Cache Cache,,,,
ARYKXSD1187B9A4DAD,0.330212699,0.480062114,,,,David Hudson,,,,
ARABTW91187FB3A73B,0.345717932,0.505602748,,,,David Summers,,,,
ARIPQAE11F4C83B78A,0.188089747,0.387287527,,,,Rummage,,,,
ARUDPRC1257509BA98,0.31294751,0.439866904,,,,Adr Lavey,,,,
ARJAZLO11F4C83B642,0,0,,,,Bill Boyd's Cowboy Ramblers,,,,
ARSKSFC1264D0E32F8,0.32386075,0.455064896,,,,Canis Dirus,,,,
ARMD0G81187B99A519,0.396855869,0.653937821,,,,Vickie Winans,,,,
ARZCXO91187FB53708,0.335368578,0.782555689,32.67828,Georgia,-83.22295,Justin,,,,
AR1LQNB1187B9A6AE5,0.30571906,0.522888132,,,,La Portuaria,,,,
ARVAWTX1187B9A9990,0,0.299117766,,,,Antonis Remos,,,,
ARKXLIJ1187B9A4C54,0.36134021,0.437634718,,,,Percy Faith And His Orchestra,,,,
AROBERX1187B9B437A,0.33256773,0.511711973,,Brooklyn NY,,Stars Like Fleas,,,,
AREDW1C1187B9ACAC2,0.362153991,0.556549466,,,,Gaetano Donizetti,,,,
AR6PJ8R1187FB5AD70,0.804219797,0.833178526,,Barranquilla Colombia,,Shakira,,,,
ARAHQDS1187FB55275,0.409464909,0.616436885,,,,Maysa,,,,
AR43KFF1187B9B74B1,0.338781245,0.419320249,30.9742,Louisiana,-91.52382,Little Freddie King,,,,
AR21YNH1187FB49649,0.383863704,0.589694605,51.50632,London,-0.12714,Ms. Dynamite,,,,
AR72THZ1187B9974EF,0.281995109,0.39925339,,,,Andy Russell,,,,
ARA3I0J1187FB57869,0.582346374,0.851351443,,Poway CA,,Blink-182,,,,
AROF4LP1187FB41C51,0.545865917,0.748320703,31.1689,Texas,-100.07715,Selena,,,,
ARXOKNT1187B9AA521,0.39926515,0.543350013,,,,Kali,,,,
ARMD0G81187B99A519,0.396855869,0.653937821,,,,Vickie Winans,,,,
ARA0YAE1187B9B1D16,0.387181942,0.641525136,35.21962,North Carolina,-80.01955,John Brown,,,,
AR4CH531187FB4EA21,0.408801073,0.646021343,,,,Abysmal Dawn,,,,
ARPGPI81187B98AEEA,0.312127027,0.510937258,34.16788,Arizona,-111.9307,Chaotica,,,,
AR1KMPF1187B99AA98,0.306947609,0.557571059,,,,Lara & The Gumbo Lickers,,,,
ARJIWJH1187FB3F6B9,0.40788797,0.558475816,34.14632,Glendale CA,-118.24802,Elvin Bishop,,,,
ARK82DC1187B9A1FEB,0.330753889,0.496406259,38.59264,Webster Groves MO,-90.35591,Gordon Jenkins,,,,
ARECPYG11C8A42B5BF,0.256977994,0.374763103,,,,1. Futurologischer Congress,,,,
AR0CDSK1187FB52ED6,0.461023016,0.60425956,,Paw Paw WV,,Asleep At The Wheel,,,,
AR0NKFJ1187B9AF1FF,0.362113478,0.489360046,51.77045,Essex England,0.64255,Neil Innes,,,,
